Date Created,Number of Likes,Source of Tweet,Tweets
2018-11-08 08:42:10+00:00,128,Twitter for iPhone,"Je suis reconnaissant aux bénévoles impliqués dans les travaux du @SommetEVN18 de la Francophonie.Lorsque nous partageons les impressions avec les chefs des pays membres de l'OIF,ceux-ci déclarent avoir vu un pays fort, brillant,positif et un avenir prometteur dans vos yeux. https://t.co/hdJT7iDbSj"
2018-10-30 05:14:27+00:00,139,Twitter for iPhone,Ոգեշնչող էր հանդիպել Հայաստանի գիտության և տեխնոլոգիաների հիմնադրամի (FAST) հոգաբարձուների և խորհրդատվական խորհուրդների անդամների հետ՝ քննարկելու ՏՏ ոլորտի ձեռքբերումներն ու մարտահրավերները։Հայաստանում 7 տարվա մեջ ՏՏ ոլորտը աճել է 5 անգամ և շարունակում է աճել տարեկան մոտ 25%-ով: https://t.co/1a0gM7MH7K
2018-10-30 05:11:44+00:00,106,Twitter for iPhone,Very inspiring to meet @Foundation_Fast Board of Trustees &amp; Advisory Boards’ members &amp; to discuss #Armenia’s IT achievements &amp; challenges. It’s a sphere that has grown by 5 times in last 7 years. We are a country that has its special place on the world IT map. https://t.co/N7yKbb8Azq
2018-10-26 19:07:37+00:00,326,Twitter for iPhone,"We want #Armenia to be an exceptional country with its perspective,atmosphere,ability to ensure everyone’s equality before law,investment security guarantees &amp; of course,great atmosphere &amp; potential for creativity.We call on every investor to come to Armenia,get rich &amp; enrich it!"
2018-10-26 18:46:06+00:00,215,Twitter for iPhone,"Մենք ուզում ենք, որ ՀՀ աշխարհում լինի բացառիկ երկիր՝ իր հեռանկարներով,մթնոլորտով,օրենքի առաջ բոլորի հավասարությունն ապահովելու ընդունակությամբ,ներդրումների անվտանգության երաշխիքներով,սեփական անձեռնմխելիության երաշխիքներով և իհարկե ստեղծագործականության մեծ մթնոլորտով և պոտենցիալով"
2018-10-26 04:24:26+00:00,97,Twitter for iPhone,Negotiations w/ #US President National Security Adviser @AmbJohnBolton were held in a highly positive atmosphere. I think there is a real possibility to raise Armenian-US rel-s to a new lvel. And we are ready to use this opportunity. https://t.co/M6WqRIUdSy
2018-10-25 07:54:27+00:00,122,Twitter for iPhone,Negotiatoons w/ #US President National Security Adviser @AmbJohnBolton were held in a highly positive atmosphere. I think there is a real possibility to rise Armenian-US rel-s to a new lvel. And we are ready to use this opportunity. https://t.co/3gt844bAOg
2018-10-25 07:52:58+00:00,77,Twitter for iPhone,#ԱՄՆ նախագահի Ազգային անվտանգության հարցերով խորհրդական Ջոն #Բոլթոն'ի հետ բանակցությունները անցան խիստ դրական մթնոլորտում: Կարծում եմ՝ #Հայաստան-#ԱՄՆ հարաբերությունները նույնպես նոր մակարդակի բարձրացնելու իրական հնարավորություն կա:Եւ մենք պատրաստ ենք օգտվել այդ հնարավորությունից։ https://t.co/9QYanQ3Uul
2018-10-24 17:44:04+00:00,82,Twitter for iPhone,Great to discuss media freedom issues w/ @OSCE Representative on Freedom of the Media @harlemdesir. Freedom of expression is one of the most important priorities of #armgov.As long-time journalist this is a key issue for me. Media has never been so free in #Armenia as it is today https://t.co/fsJRQxaQgW
2018-10-24 17:38:18+00:00,101,Twitter for iPhone,"Ուրախ էի քննարկել մամուլի ազատության վերաբերյալ հարցերը ԵԱՀԿ մամուլի ազատության հարցերով ներկայացուցիչ Արլեմ Դեզիրի հետ:Հաշվի առնելով իմ լրագրողական երկարամյա գործունեությունը՝այս հարցն ինձ համար ունի սկզբունքային նշանակություն.ՀՀ-ում մամուլը երբեք այնքան ազատ չի եղել,որքան այսօր https://t.co/siudvUU67P"
2018-10-22 11:24:12+00:00,178,Twitter Web Client,During my working visit to #Lebanon I had quite an exciting time with my first visit to the #Armenian #Catholic Church &amp; accepting the picture featuring the Holy Virgin. This was a memorable visit that will go with me forever. https://t.co/8vQ9GxOvoK
2018-10-22 11:19:32+00:00,102,Twitter Web Client,"#Լիբանան կատարած այցի ընթացքում շատ հուզիչ էր առաջին անգամ գտնվել Հայ #Կաթողիկե եկեղեցում՝ #Զմմառ'ի վանքում և ընդունել Տիրամոր պատկերով նկարը: Սա ինձ համար հիշարժան այցելություն է, որն անընդհատ կուղեկցի ինձ: https://t.co/q7MW5onDDG"
2018-10-21 13:11:21+00:00,298,Twitter for iPhone,Շնորհավոր տոնդ Երեւան: Սիրում եմ քեզ:) #Yerevan2800 https://t.co/m37vK817Fq
2018-10-20 14:02:58+00:00,219,Twitter for iPhone,"Պարզվեց՝ Լիբանանի վարչապետ Սաադ Հարիրին նույնպես սելֆիներ անելու սիրահար է: Շնորհակալ եմ ջերմ ընդունելության համար:

It turns out that Lebanese PM Saad Hariri is also a fan of selfies. Thank you for your warm welcome! https://t.co/2AAo5mUqGw"
2018-10-20 09:35:17+00:00,68,Twitter for iPhone,لقد سعدت بلقاء رئيس لبنان @General_Aoun مرة اخرى. خلال لقاءنا ناقشنا عددا من المواضيع الهامة المتعلقة بالعلاقات الثنائية. و سنلتقي رئيس مجلس الوزراء @saadharir ورئيس مجلس النواب #NabihBerri. https://t.co/XQ1uNE6vTV
2018-10-18 10:04:59+00:00,265,Twitter for iPhone,"My condolences to great photographer Ara Guler’s family, relatives &amp; thousands of his fans in #Armenia, Turkey &amp; throughout the world. For decades, his sharp eye has discovered &amp; recorded images that have elevated the world's photography to a new level. https://t.co/8DetmqBfiR"
2018-10-15 19:40:54+00:00,158,Twitter for iPhone,"Всемирно известный Юрий #Башмет и его знаменитый альт (1758г.), после прекрасного концерта в #Ереван’е! 
#СолистыМосквы https://t.co/8JAksbG6yl"
2018-10-13 12:52:58+00:00,671,Twitter for iPhone,"Today we continued #Armenian - #Canadian negotiations in the same candid atmosphere as we started yesterday. PM @JustinTrudeau, hope we’ll implement all our agreements in near future! https://t.co/Ca8XAsrtSD"
2018-10-13 07:46:09+00:00,584,Twitter for iPhone,"As we have promised, today we wear #Armenian tricolor socks we were presented with yesterday! 🇦🇲🇦🇲🇨🇦🇨🇦 https://t.co/z87Ls8nPQp"
2018-10-12 17:04:36+00:00,217,Twitter Web Client,Je pense que @JustinTrudeau a déjà senti qu'en #Arménie le #Canada et son Premier ministre  sont accueillis avec une grande sympathie. J'espère que les relations déjà établies contribueront à ce que les liens chaleureux entre nos deux pays soient portés à un plus haut  niveau. https://t.co/8mh3I72uOg
2018-10-12 13:21:06+00:00,172,Twitter Web Client,"Le 17e @SommetEVN18 de la #Francophonie touche à sa fin et je tiens à remercier tous les invités, chefs d’État et délégués, pour ces débats constructifs, sans oublier tous ceux qui ont contribué à son organisation en offrant à Erevan cette semaine de fête francophone https://t.co/bnqUdp1vFX"
2018-10-11 20:15:02+00:00,685,Twitter for iPhone,Entre bons amis! #Francophonie  #SommetEVN18 https://t.co/VyrlpRUNLI
2018-10-11 19:49:51+00:00,137,Twitter for iPhone,Une rencontre chaleureuse avec le PM belge @CharlesMichel. Je lui est transmis qu’en Arménie il est considéré comme l’ami du peuple #Arménien vu ses actions et son engagement. @belgiumbe #armgov #begov #Francophonie @SommetEVN18 https://t.co/u6Mx3vgePS
2018-10-11 17:34:48+00:00,149,Twitter for iPhone,"La mélodie de la langue française règne sur la Place de la République! Et nous savourons ensemble et VIVONS #ENSEMBLE chaque note, chaque son et chaque battement. Un moment très fort de partage et de chaleur! Vive la #Francophonie qui nous réunit! https://t.co/uMz1E4Yq3x"
2018-10-11 12:59:40+00:00,218,Twitter Web Client,"Aznavour nous a quittés et, pourtant, il est aujourd’hui si présent dans nos esprits. Saluons sa présence éternelle par nos applaudissements chaleureux.

@SommetEVN18 @MrAznavour @OIFfrancophonie @armembfrance https://t.co/64voHQOmZ9"
2018-10-11 11:31:22+00:00,367,Twitter for iPhone,Tous réunis pour VIVRE ENSEMBLE la Francophonie! @OIFfrancophonie #Francophonie2018 @SommetEVN18 https://t.co/kEzDIJIQ8Z
2018-10-11 09:35:05+00:00,167,Twitter Web Client,"Аvec le président français @EmmanuelMacron, nous avons oblitéré le timbre souvenir dédié au grand chansonnier  @MrAznavour juste avant la cérémonie d'ouverture du 17e @SommetEVN18  de la #Francophonie. https://t.co/p9muGagek3"
2018-10-11 07:05:33+00:00,132,Twitter Web Client,"C’est toute la signification de la thématique que l’Arménie a proposée  pour nos travaux : «Vivre ensemble, dans la solidarité, le partage des valeurs humanistes et le respect de la diversité : Source de paix et de prospérité pour l’espace francophone» https://t.co/zj7AFN6Jgs"
2018-10-10 18:55:29+00:00,248,Twitter for iPhone,"Today I got acquainted with @RealSophiaRobot. She said she felt wonderful in @Armenia. Together we discovered that I speak #Armenian, Russian, English, French and she knows English and Chinese. https://t.co/qdLCJXG5vg"
2018-10-10 15:32:54+00:00,138,Twitter Web Client,Je suis très heureux de savoir qu'un grand accent a été mis sur l'économie numérique; car dans notre vision économique nous visons à transformer l'Arménie d'un pays agraire en un pays des hautes technologies. Et ce n'est pas juste une ambition! https://t.co/YH2k5TPFv3
2018-10-10 14:28:29+00:00,98,Twitter for iPhone,La révolution de Velours n’aura pas de sens si l’Arménie ne révolutionne pas son économie avec des règles claires: toute activité économique doit être en conformité avec la loi et payer ses impôts. Le Gouvernement #arménien soutiendra pleinement tous ceux qui  les respecteront. https://t.co/COMbRt5hAa
2018-10-10 08:33:51+00:00,214,Twitter Web Client,"Je voudrais saluer tous les chefs d'État et de Gouvernement, toutes les délégations et tous les participants du 17e Sommet de la #Francophonie et leur souhaiter la bienvenue en #Arménie.   #SommetErevan2018  #OIF https://t.co/dyTSArdtLL"
2018-10-09 16:58:48+00:00,102,Twitter for iPhone,"Fruitful discussion w/ FM of #Lithuania @LinkeviciusL. We are interested in #Lithuanian business investments in #Armenia. Targeted improvements of business environment of #Armenia will ensure investment security, free and transparent market! https://t.co/HimuBL6T5U"
2018-10-07 11:30:04+00:00,118,Twitter for iPhone,"Уважаемый Владимир Владимирович,
примите сердечные поздравления по случаю Вашего дня рождения. Уверен, что Ваш богатый опыт государственной и политической деятельности будет и далее способствовать укреплению российской государственности. https://t.co/iGDLoddOfz"
2018-10-06 17:45:03+00:00,207,Twitter for iPhone,"I was deeply saddened by tragic news of death of world-famous Montserrat #Caballé.Dear Montserrat,#Armenian people will remember you with love &amp; gratitude-your visits to #Armenia &amp; #Artsakh.Sincere condolences to family &amp; friends of Monserrat Caballé &amp; to friendly people of Spain https://t.co/5f3HpWt6K3"
2018-10-06 12:16:52+00:00,206,Twitter for iPhone,Ce fut un très grand honneur d’assister à la messe ....
2018-10-05 13:30:59+00:00,216,Twitter Web Client,J’ai assisté à la cérémonie d’hommage national au grand chansonnier @MrAznavour aux côtés du président de la République Française @EmmanuelMacron! Ci-dessous mon discours d’éloge en français https://t.co/EIkAuENTt3 … https://t.co/lVHNB4EF1j
2018-10-05 11:59:25+00:00,665,Twitter Web Client,"I couldn’t introduce Great Master to new #Armenia.My consolation is that in his last message to me #Aznavour said:""I wish #Armenian youth can demonstrate their full potential &amp; make their dreams come true in Armenia.""
I am dedicated to that cause. 
Sleep peacefully, dear Master! https://t.co/YkmAmXuYQI"
2018-09-10 13:15:49+00:00,66,Twitter for iPhone,"Այսօր ելույթ կունենամ «Իմ քայլը» դաշինքի հանրահավաքում, որը կսկսվի 18.30-ին Էրեբունի թանգարանի դիմացի հրապարակում:"
2018-09-07 09:48:01+00:00,160,Twitter for iPhone,"Բոլոր մարդասպանները պետք է պատասխանատվության կանչվեն, թալանվածը՝ մինչեւ վերջին լուման պետք է վերադարձվի ժողովրդին: 

Ուրիշ տարբերակ՝ պարզապես չկա:"
2018-05-10 16:46:08+00:00,132,Twitter Web Client,"Իմ առաջարկով Վալերի Օսիպյանը նշանակվել է ՀՀ Ոստիկանության պետ, Արթուր Վանեցյանը ԱԱԾ տնօրեն:"
2018-05-10 15:48:28+00:00,152,Twitter Web Client,"Բուռն աշխատանքային օր է: Սպասում եմ օրվա վերջին, որ կիսվեմ ձեզ հետ՝ ֆեյսբուքի իմ էջի ուղիղ եթերում: Բայց դա կլինի 23.00-ից հետո: Հույս ունեմ՝ քնած չեք լինի:)"
2018-05-10 06:55:14+00:00,147,Twitter Web Client,"Հենց նոր ստորագրեցի Վլադիմիր Գասպարյանին ՀՀ ոստիկանության պետի, Գեորգի Կուտոյանին ԱԱԾ տնօրենի պաշտոնից ազատելու մասին՝ ՀՀ նախագահին ուղղված առաջարկությունը։"
2018-03-30 04:47:24+00:00,54,Twitter for iPhone,«Փողոց փակելը մեր գործիքակազմում կլինի»․ Նիկոլ Փաշինյան https://t.co/Hx9u7562qn
2018-03-23 16:24:19+00:00,34,Twitter for iPhone,"Մենք ոստիկաններին ոչ մի վնաս չենք տալու, որովհետև նրանց էլ ենք համարում այս պայքարի շահառու։ https://t.co/4bAgDnc5El"
2018-03-20 17:48:29+00:00,38,Twitter Web Client,"«Լինելու է մերկ ձեռքերի պայքար, բռնությանը բռնությամբ չենք պատասխանելու»... https://t.co/0q711b9Lj3 via @YouTube"
2018-03-20 08:30:22+00:00,34,Twitter for iPhone,"Սերժ Սարգսյանը փորձում է ստեղծել ստահոդ պետություն՝ ստահոդ նախագահով, ստահոդ վարչապետով, ստահոդ ընդդիմությամբ ու ստահոդ ժողովրդով։ 

Սա պետք է արժանանա Հայաստանի Հանրապետության քաղաքացու դիմադրությանը։ https://t.co/r0Dtr1e4f1"
2018-03-16 05:36:32+00:00,16,Twitter Web Client,"Հարկ եմ համարում նշել, որ հաղորդման առաջին ավելի քան մեկ րոպեն նկարահանվել է ոչ իմ ներկայությամբ, այդ պատճառով էլ որեւէ կերպ չեմ արձագանքել։ Դա ինձ համար կարմիր գիծ է․ Նիկոլ Փաշինյան https://t.co/PBfef9qhsD via @YouTube"
2018-03-15 08:04:00+00:00,12,Twitter Web Client,"Քաղաքականի, գողականի, ընտանեկանի եւ այլ բաների մասին։ Կեսգիշերն անց. Նիկոլ Փաշինյան https://t.co/Vj9sAKb1Mj via @YouTube"
2018-03-14 19:55:23+00:00,17,Twitter Web Client,Քիչ անց դիտեք Հ1-ի եթերում։ https://t.co/9JiQX2Rzsh
2018-03-14 09:38:17+00:00,20,Twitter Web Client,"Եթե Սերժ Սարգսյանի վերարտադրությունը հնարավոր եղավ կանխել, դրան հաջորդող ամենահավանական սցենարը իշխանափոխությունն է. Նիկոլ Փաշինյան. ՏԵՍԱՆՅՈՒԹ | Ֆակտոր տեղեկատվական կենտրոն https://t.co/qtC5uUeJG7"
2018-03-12 12:50:18+00:00,13,Twitter Web Client,Քաղաքական ոչ բռնի պայքարը մեզ համար սկզբունքային է․ Նիկոլ Փաշինյան https://t.co/OWI8sJ5sBo via @YouTube
2018-03-07 12:25:23+00:00,14,Twitter Web Client,Չար տնակի հեքիաթը. Նիկոլ Փաշինյանը երեխաների համար իր գրած հեքիաթն է կարդում https://t.co/r0t4JwuQK5
2018-03-05 10:55:53+00:00,14,Twitter Web Client,"Եթե ժողովրդի կամարտահայտությունը լինի, դա կավարտվի իշխանափոխությամբ․ Ն․ Փաշինյան https://t.co/gNIRyME7tL"
2018-03-02 07:38:35+00:00,13,Twitter Web Client,իմ ընդհատակյա պատմության մոտ 70 տոկոսը․ մնացած 30 տոկոսը դեռեւս չեմ կարող գաղտազերծել․ https://t.co/9KZVp5otv2 via @YouTube
2018-03-01 19:05:23+00:00,11,Twitter Web Client,Իմ ընդհատակի պատմությունից․ https://t.co/9KZVp5otv2 via @YouTube
2018-03-01 13:00:41+00:00,10,Twitter Web Client,Արմեն Սարգսյան՝ царь не настоящий. Նիկոլ Փաշինյանի ելույթը https://t.co/EZj4tV7UVF
2018-03-01 10:10:20+00:00,7,Twitter Web Client,Մենք մասնակցելու ենք Մարտի 1-ի երթին. Նիկոլ Փաշինյան https://t.co/Wuc2fOO3Nv via @ArmTimes
2018-02-28 09:05:05+00:00,12,Twitter Web Client,"Երրորդ անգամ էլ եմ պատրաստ բանտ նստել, եթե դրա անհրաժեշտությունը ծագի․ Փաշինյան https://t.co/vKaBgdqhUi"
2018-02-26 18:29:51+00:00,12,Twitter Web Client,«Ելքի» համար անընդունելի է Սերժ Սարգսյանի երրորդ ժամկետը. Փաշինյան https://t.co/sGfRSXctfF via @YouTube
2018-02-23 14:35:41+00:00,10,Twitter Web Client,"Սերժ Սարգսյանն է Մարտի 1-ի թիվ 1 պատասխանատուն, Քոչարյանը Սարգսյանի համար էր արյուն հեղում https://t.co/itL1WkLd9a via @ArmTimes"
2018-02-21 15:02:19+00:00,11,Twitter Web Client,"Սերժ Սարգսյանին, Հովիկ Աբրահամյանին հարցաքննե՞լ եք. Նիկոլ Փաշինյան https://t.co/aIuHkk0maa"
2018-02-21 14:59:55+00:00,9,Twitter Web Client,"Ես ամաչելու բան չունեմ, Մարտի 1-ը ձեր ամոթն է. Նիկոլ Փաշինյանը՝ Գեւորգ Կոստանյանին, ՀՀԿ-ին https://t.co/KXIHTIZ5yG"
2018-02-21 14:54:04+00:00,8,Twitter Web Client,Ս. Սարգսյանը իշխանության է եկել արյունով հաստատված ընտրության արդյունքում. Նիկոլ Փաշինյան https://t.co/MDSEcfx8sj
2018-02-21 06:36:52+00:00,8,Twitter Web Client,"Ղարաբաղյան հարցը ներքաղաքական հարթակում միշտ օգտագործվել է բացատրելու համար, թե ինչու է ամեն ինչ այսքան վատ․ Նիկոլ Փաշինյան | Ֆակտոր տեղեկատվական կենտրոն https://t.co/WlS9CSyCrH"
2018-02-20 05:54:08+00:00,4,Twitter Web Client,"Գնաճը կազմում է 21,9 % որն այսօրվա պայմաններում կատաստրոֆիկ վիճակ է. Փաշինյան https://t.co/0c6gkrBgH5 via @ArmTimes"
2018-02-17 05:49:18+00:00,8,Twitter Web Client,"Ինձ չեմ պատկերացնում թևերս ծալած հետևելիս, թե ոնց է Սերժ Սարգսյանը վերար... https://t.co/WJubfGXcCf via @YouTube"
2018-02-17 05:48:57+00:00,6,Twitter Web Client,Մենք փողոցային պայքարից չենք էլ հեռացել. Նիկոլ Փաշինյան https://t.co/k3LywqflPE via @YouTube
2018-02-16 11:49:30+00:00,7,Twitter Web Client,Ասում ա՝ Շմայսն ա. ախոռագոմեր փնտրելու առիթ կա նաեւ ՀՀԿ կենտրոնական գրասենյակում. Փաշինյան https://t.co/dJGtWtPqvM
2018-02-15 18:57:13+00:00,6,Twitter Web Client,"Այո, ես կարող եմ լինել «Ելք»-ի վարչապետի թեկնածուն․ Նիկոլ Փաշինյան | https://t.co/YDX5YXqnnb https://t.co/tfUiqfrMkB via @Այո, ես կարող եմ լինել «Ելք»-ի վարչապետի թեկնածուն․ Նիկոլ Փաշինյան"
2018-02-14 17:38:26+00:00,7,Twitter Web Client,Մեզ համար ընդունելի չէ Սերժ Սարգսյանի թեկնածությունը https://t.co/5Z7qziwtlg
2018-02-14 13:11:23+00:00,6,Twitter Web Client,Ակցիան իրականացնելիս ավագանու անդամները ցուցաբերել են քաղաքացիական խիզախություն. Փաշինյան https://t.co/gQoWODBkxz via @ArmTimes
2018-02-13 11:41:42+00:00,6,Twitter Web Client,Մարտի 1-ի իրադարձությունների վերաբերյալ տեղի կունենան ԱԺ լսումներ. Նիկոլ Փաշինյան https://t.co/yFmBtjzGMs
2018-02-12 09:57:01+00:00,6,Twitter Web Client,Հայաստանի թիվ 1 խնդիրը Սերժ Սարգսյանի վերարտադրությունը թույլ չտալն է. Նիկոլ Փաշինյան https://t.co/2B8fSfe4Ye
2018-02-09 09:07:40+00:00,5,Twitter Web Client,ՀՀ-ի ներքաղաքական իրավիճակը կարող է կտրուկ սրվել. Նիկոլ Փաշինյան https://t.co/yW4Qo4VGBF
2018-02-08 11:21:16+00:00,7,Twitter Web Client,Սերժ Սարգսյանը չորով քցում է Կարեն Կարապետյանին. Նիկոլ Փաշինյան https://t.co/5S431l7ibV via @ArmTimes
2018-01-23 09:43:20+00:00,4,Twitter Web Client,Ներկա գնաճի պայմաններում ՀՀ քաղաքացու ամսական ծախսի տարբերությունը կազմում է 5000 դրա՞մ https://t.co/KCuVj5K3Tc
2018-01-23 09:42:55+00:00,5,Twitter Web Client,Դիզվառելիքի գնաճը մեղմող մեխանիզմներ են քննարկվում. ՊԵԿ նախագահի տեղակալը Նիկոլ Փաշինյանին https://t.co/Hk9cgMNH0R
2018-01-23 09:42:48+00:00,3,Twitter Web Client,Վիճակագրության պետը թող գնա իր գործերին. Փաշինյանը դժգոհում է https://t.co/0fQoXJqQbC
2018-01-20 11:52:37+00:00,6,Twitter Web Client,Սա «Ելք»- ի ամենաբազմամարդ երթն էր. Փաշինյան https://t.co/ks14XFSVJ8 via @YouTube
2018-01-17 14:13:37+00:00,3,Twitter Web Client,"Աղքատներն ի՞նչ ուտեն հիմա. սխտո՞ր, խառը կանաչի՞, սո՞խ... . Փաշինյան https://t.co/jyna4zm5lo via @ArmTimes"
2018-01-17 08:13:31+00:00,6,Twitter Web Client,Գովերգե՛ք Սերժ Սարգսյանին՝  ձեզ նկարահանում են թաքնված տեսախցիկով. Փաշինյան https://t.co/90YaDpSmYp
2018-01-17 05:47:02+00:00,6,Twitter Web Client,Ընտանիքներով դեն ենք նետվում. շուրջ 500 սպաներ դիմել են Նիկոլ Փաշինյանին https://t.co/bl5QLrkcMx
2018-01-15 10:54:22+00:00,5,Twitter Web Client,Հունվարի 19-ի երթը կարող է լուրջ քաղաքական հետեւանք ունենալ. Նիկոլ Փաշինյան https://t.co/SCDuzX4f0N
2018-01-15 07:14:03+00:00,3,Twitter Web Client,"Փաշինյանը թանկացումների դեմ այլ ելք չի գտնում, քան փողոց դուրս գալը https://t.co/JvWAzJUL6y"
2018-01-15 06:48:03+00:00,3,Twitter for iPhone,"Սիրելի լրագրողներ, այսօր ժամը 13.40-ին բոլորիդ հրավիրում եմ ասուլիսի՝ ԵԼՔ խմբակցությունում:"
2018-01-11 16:10:00+00:00,7,Twitter for iPhone,"Եթե բազմահազար մարդիկ դուրս չգան փողոց, ուրեմն թանկացումների հետ խնդիր չունեն։ https://t.co/JW5hJoK875"
2018-01-10 13:05:09+00:00,5,Twitter for iPhone,"Ի՞նչ ենք պատրաստվում անել, ինչպես և ինչու՝ ընդդեմ թանկացումների. https://t.co/X1C9k4J6x3"
2018-01-09 12:58:04+00:00,7,Twitter Web Client,Փաշինյանը կոչ է արել ԱԺ խորհրդի անդամներին չմասնակցել Սերժ Սարգսյանի մոտ խորհրդակցությանը https://t.co/ryuRWIw962
2018-01-08 17:26:06+00:00,5,Twitter Web Client,ԵԼՔ-ը հունվարի 19-ին ընդդեմ թանկացումների երթ կանցկացնի Երեւանում https://t.co/Np8mxX9c9g
2018-01-03 10:35:37+00:00,6,Twitter for iPhone,Եղանակի տեսությունն ընդդեմ քաղաքական տեսության․ ես  ու Աննան խոհանոցում մրցում ենք տեր եւ տիկին Սուրենյանների հետ։) https://t.co/hQ97QMKSoI via @youtube
2017-12-31 17:16:18+00:00,5,Twitter for iPhone,"Ես, Աննան, Արփին այսօր Հ1-ի եթերում էինք։ Մեր ամենաջերմ մաղթանքները ձեր ընտանիքներին։ Շնորհավոր Ամանոր և սբ. Ծնունդ։) https://t.co/zx8KhPEg2H"
2017-12-28 15:06:19+00:00,3,Twitter for iPhone,Պետրոս Ղազարյանի հետ տարին ենք ամփոփում։ https://t.co/6AflUyR2aK
2017-12-25 19:00:01+00:00,6,Twitter Web Client,"Թող Մանվել Գրիգորյանը կոնկրետացնի, թե ում նկատի ունի ոջիլ ասելով եւ ես կբացատրեմ, թե ով է ոջիլ, եւ ով՝ ոչ․ Քաղաքական շաբաթօրյակի հյուրն եմ․  https://t.co/PczjKFNZHz"
2017-12-20 10:14:05+00:00,5,Twitter Web Client,Բաբլոյանը դիտմամբ հարցը չդրեց վերաքվեարկման. Փաշինյանը ներկայացնում է կեղծիքի ողջ ընթացքը https://t.co/Cd9mH0qsRu
2017-12-19 08:12:04+00:00,4,Twitter Web Client,Պատվաստվեք պապիլոմա վիրուսի դեմ. խմբագրական https://t.co/gSc5fyEyaI
2017-12-18 13:22:48+00:00,5,Twitter Web Client,"Որեւէ մեկը չասաց մի բան, որն ինձ մոտ լարում կառաջացներ. Նիկոլ Փաշինյանը պապիլոմայի դեմ պատվաստումների մասին https://t.co/Q0APwKTCjA"
2017-12-15 15:42:10+00:00,3,Twitter Web Client,"Մենք ուզում ենք մարդկանց ցույց տալ, որ 10 հազարով քվեարկածները Սերժ Սարգսյանի հետևորդներն... https://t.co/woewkWlqxF via @YouTube"
2017-12-14 17:56:12+00:00,3,Twitter Web Client,Մենք նախագահի թեկնածու ենք առաջադրում Արտակ Զեյնալյանին․ https://t.co/6W9dYR4iOF
2017-12-14 06:20:20+00:00,3,Twitter Web Client,Հետաքրքիր շրջադարձ 2018-ից առաջ. խմբագրական https://t.co/XNRCNy2gQb
2017-12-13 18:21:42+00:00,2,Twitter Web Client,Հայաստան-Իրան բարեկամությունն առաջիկայում ռեգրես կապրի. Փաշինյան https://t.co/F1XE1raH9L via @ArmTimes
2017-12-13 12:52:11+00:00,4,Twitter Web Client,Լենինի արձանը Հայաստանի Ազգային ժողովում. Նիկոլ Փաշինյանը լուսանկար է հրապարակել https://t.co/gu9ShzF4s3 via @ArmTimes
2017-12-13 06:09:18+00:00,4,Twitter Web Client,"Կարճաժամկետ, միջնաժամկետ, երկարաժամկետ ստեր. խմբագրական https://t.co/tLEnViknP6"
2017-12-08 11:23:09+00:00,5,Twitter Web Client,Ի հեճուկս ՀՀԿ-ի՝ մարդիկ դեռ մի քիչ միս ու կարագ են ուտում. խմբագրական https://t.co/agrLPYOir7
2017-12-07 12:56:51+00:00,2,Twitter for iPhone,Հիպոտեկի փողը ետ են ուզում. Փաշինյան https://t.co/G8SZpFPfbN
2017-12-07 06:21:12+00:00,2,Twitter Web Client,Պարզվեց՝ Ուկրաինան անլուրջ պետություն է. խմբագրական https://t.co/TluIsN0Ym1
2017-12-06 09:04:29+00:00,6,Twitter Web Client,"Իշխանությունն ուզում է, որ ժողովուրդը 10 000 դրամին «կակա» ասի. Փաշինյան https://t.co/32EsSA1i7J"
2017-12-06 06:27:20+00:00,3,Twitter Web Client,Ով է կրակում եւ ով՝ պարզապես բռնում փամփշտակալը. խմբագրական https://t.co/7Rb4n1rn9L
2017-12-05 13:17:28+00:00,3,Twitter Web Client,«Արդշինինվեստբանկը» պետք է զրոյացնի քաղաքացու պարտքը․ Փաշինյան https://t.co/bRS6KEe99K
2017-12-05 09:58:16+00:00,4,Twitter Web Client,"Ստացվելու է, որ ՀՀ ԱԺ-ն երեք տարի զբաղված էր «եռունդաներին» կողմ քվեարկելով. Փաշինյան https://t.co/3aZ5rL1qK8"
2017-12-05 07:42:12+00:00,3,Twitter Web Client,"...Եթե, իհրակե, որեւէ քննիչ Սերժ Սարգսյանին իր պապը չի համարում. Նիկոլ Փաշինյան (վիդեո) https://t.co/0DRpc3Cbli"
2017-12-05 07:41:11+00:00,3,Twitter Web Client,"Երեք Ադրբեջան, մեկ Վրաստան՝ Հարավային Կովկասում․ խմբագրական https://t.co/EpRnxi8g6q via @ArmTimes"
2017-12-04 07:01:25+00:00,3,Twitter Web Client,Ինչու ՌԴ դեսպանատան մոտ ակիցաներ չեղան. խմբագրական https://t.co/WsjZJxADIH
2017-12-01 15:33:30+00:00,2,Twitter Web Client,Իրանական գազը եւ «Գազպրոմի» խանդը. խմբագրական https://t.co/DUQueEEBD8 via @ArmTimes
2017-11-29 09:38:11+00:00,6,Twitter Web Client,"Չկա լիմոն, մանդարին, դատապարտեմ այսպիսի Նոր տարին. Նիկոլ Փաշինյան | Տեսանյութ https://t.co/Teecp8JMEb via @ArmTimes"
2017-11-29 07:06:02+00:00,3,Twitter for iPhone,«Փաստ». Նիկոլ Փաշինյանին հետեւո՞ւմ են https://t.co/DhkhfRfHHV
