Date Created,Number of Likes,Source of Tweet,Tweets
2019-09-11 10:12:08+00:00,17,Twitter Web App,During my flight to Paris for participating in a work of Monitoring Committee of Parliamentary Assembly of @coe  I have congratulated @HenrikhMkh for great victory. We are proud of him! https://t.co/AET5hyYJxB
2019-09-01 15:43:20+00:00,5,Twitter for iPhone,Տոնական միջոցառումներից առաջ հանդիպեցի Արցախի նախագահ Բակո Սահակյանին: Մանրամասն խոսեցինք մեր համընդհանուր մարտահրավերներից` միասնական ջանքերով հաղթահարելու պատրաստակամությամբ: https://t.co/VFGxG0NLMM
2019-09-01 12:16:25+00:00,4,Twitter for iPhone,Շնորհավորում եմ բոլորիս՝ սեպտեմբերի 1-ի՝ գիտելիքի և դպրության օրվա առթիվ: Տղերքը գնացին դպրոց ես էլ` Արցախ 🙂 https://t.co/ot1v6FOl2P
2019-08-25 10:09:33+00:00,6,Twitter for iPhone,"Տոնդ շնորհավո՜ր, Գյումրի ջան ! https://t.co/qLyjpp32Wj"
2019-08-24 15:06:36+00:00,0,Twitter for iPhone,"Дорогий Володимире Олександровичу @ZelenskyyUa і український народ! З великою радістю вітаємо Вас з Днем Незалежності. Бажаємо, щоб Ваша країна розвивалася і процвітала! Упевнений, дружба наших народів буде тільки зміцнюватися!"
2019-08-22 21:55:53+00:00,3,Twitter for iPhone,"Proud to represent Armenia on this high level forum by @house_democracy 

https://t.co/BTYaxyULaI"
2019-08-12 16:25:12+00:00,6,Twitter for iPhone,International Youth Day! My best wishes! Success comes after hard work! https://t.co/qWZtqGl2eB
2019-08-11 16:29:55+00:00,2,Twitter for iPhone,#SayHelloToFakes challenge https://t.co/qOSvlI2iCT
2019-08-09 15:18:45+00:00,5,Twitter for iPhone,"New format #bRightTalk. We discuss the most pressing issues with Davit Khazhakyan. 

Find on my #Facebook or at the link below:
https://t.co/MqQW79pNiQ https://t.co/klSOMCceIG"
2019-08-06 10:06:47+00:00,3,Twitter for iPhone,The flag of @BrightArmenia reaches the peak of #Ararat https://t.co/n1QdmXiQTE
2019-07-30 10:07:04+00:00,4,Twitter for iPhone,"In such cases they say that here is our future, but I say that here is our present. When you look into the idea and process of #SevanStartupSummit, you realize that the future will be far more colorful and promising. 

#SSS19 #SeasideStartupSummit https://t.co/7WvIbPvpOJ"
2019-07-22 16:08:34+00:00,7,Twitter for iPhone,"Dear @ZelenskyyUa! My congrats with the successful Parliamentary Elections and the confident victory of your party. All the best in the realization of your goals &amp; reforms!Sure that the friendship of Armenia and Ukraine will only strengthen.

Photo is from my last visit to Kiev. https://t.co/c7FRMc9jl4"
2019-07-19 16:36:05+00:00,4,Twitter for iPhone,Thanks @emil_sanamyan it was nice to catch up yesterday.
2019-07-19 10:08:44+00:00,4,Twitter for iPhone,"Today I was the guest of @VOAArmenian. We talked about the #US visit, the unused potential of #Armenia - #US relations and the domestic political developments in #Armenia."
2019-07-18 20:14:04+00:00,15,Twitter for iPhone,We had quite an interesting discussion @CarnegieEndow at Carnegie Endowment for International Peace with @pstronski. It’s great to be back ! https://t.co/c1Kz6KEbXR
2019-07-16 21:38:18+00:00,5,Twitter for iPhone,"„Parliamentarians on the Front Lines Facing Modern Threats to Democracy“ with US former Senator @TomDaschle, US Representatives @WillHurd &amp; @ElissaSlotkin, @Geoparliament Speaker Archil Talakvadze, Iraq Council of Representative member Adnan Abid al-Zurufi. @house_democracy https://t.co/1mU3v2xo8F"
2019-07-16 18:21:13+00:00,2,Twitter for iPhone,"My congrats to @vonderleyen on winning the election of the @EU_Commission President! Great to see the first woman on the EU's top executive job! Europe today is facing serious challenges, so I wish great success in work! Hope #Armenia - #EU relations will strengthen!"
2019-07-16 17:31:22+00:00,6,Twitter for iPhone,Our party @BrightArmenia is ready to drink coffee and discuss all the question with you
2019-07-16 15:20:58+00:00,20,Twitter for iPhone,Today House Democracy Partnership @house_democracy is hosting its first ever leadership forum with Delegates from 18 partner Nations. It is an honor to represent Armenia with @ararat_mirzoyan and @LilitMakunts. https://t.co/vX27SB6EMQ
2019-07-15 20:26:16+00:00,8,Twitter for iPhone,Thanks @ArtyomTonoyan jan:)
2019-07-14 06:57:35+00:00,3,Twitter for iPhone,Great discussions on the meeting of the Liberal Political School with the #President of #Armenia https://t.co/KBDv7SlNSD
2019-07-10 14:57:34+00:00,2,Twitter for iPhone,"About the absence of the institutional reforms and continuing of the former political style by @armgov

https://t.co/m6h3TSLXKu"
2019-07-05 09:26:13+00:00,3,Twitter for iPhone,"The Constitution is one of the foundations of our statehood, democracy, the rule of law! I hope that each of us will treat it with respect, which will allow us to build a state with a tradition! Happy Constitution Day, Armenia!"
2019-07-04 12:37:17+00:00,3,Twitter for iPhone,"US #DeclarationOfIndependence : «All men are created equal ... they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness». It is a human life truth. Congrats to all the Americans! 
Photo is from #USCongress https://t.co/YfWlsLIpkL"
2019-07-03 15:02:58+00:00,0,Twitter for iPhone,"Первого июля на российском научно-исследовательском глубоководном аппарате вспыхнул пожар, погибли 14 моряков-подводников. 

Мои соболезнования семьям и близким погибших. https://t.co/2FOGAZdoq8"
2019-07-03 08:28:57+00:00,4,Twitter for iPhone,"I was glad to find out that the member of @ALDEParty, Belgian Prime Minister, @CharlesMichel was appointed as a President of @EUCouncil.  @BrightArmenia and I personally congratulate on such high achievement and wish productive work."
2019-07-01 19:15:42+00:00,3,Twitter for iPhone,"В Москве на II Международном форуме «Развитие парламентаризма» выступил и рассказал о нашей позиции по медиавойнам, борьбе с фейками, языком вражды и популизмом. Очень актуальная проблема как для Армении, так и для всего мира. https://t.co/bu1cOeDgeG"
2019-06-30 19:43:18+00:00,2,Twitter for iPhone,Приехали в #Москву на II Международный форум «Развитие парламентаризма». В форуме участвуют более 800 парламентариев и экспертов из 132 стран. Будем обсуждать самые актуальные мировые вопросы. Меня также ждёт выступление. https://t.co/BP91iVCxV2
2019-06-26 11:16:23+00:00,1,Twitter for iPhone,We elect the Secretary General of @coe . I hope that the candidate supported by us will win. https://t.co/6FWW0D9sSn
2019-06-25 06:33:13+00:00,1,Twitter for iPhone,The resolution on the participation and the voting rights of @PACE_News delegations was adopted by 118 votes in favor of 62 votes. Let’s see what developments will be.
2019-06-25 06:27:36+00:00,2,Twitter for iPhone,"An unprecedented day in the Parliamentary Assembly of @coe. It was 23:45, but there was still much to be done as the formulation of more than 200 proposals on #Russia report and resolution was put on the table for discussion and voting. https://t.co/QPplWyIJAU"
2019-06-21 19:55:48+00:00,1,Twitter for iPhone,"Discussing with @Arajinlratvakan the situation around the Constitutional court, the issue of changes in the Supreme Judicial court, the principles of vetting and possible internal political developments.

https://t.co/lCBCXfB71t"
2019-06-21 15:32:19+00:00,2,Twitter for iPhone,"Today @BrightArmenia have published the principles of the judiciary in Armenia, which can be a good guide for elaborating the law on vetting.

https://t.co/oyvkg7VFw5"
2019-06-20 20:27:51+00:00,2,Twitter for iPhone,"My last interview to #24news 

https://t.co/m360jofNFb"
2019-06-20 16:04:15+00:00,5,Twitter for iPhone,Very proud to hear that producer and journalist @Anushelb won the highest award of the American television industry #EmmyAward for the third time. I wish you success! https://t.co/fANWeGROfl
2019-06-20 13:08:29+00:00,2,Twitter for iPhone,"I talked about the three problems of @armgov . It's worth watching and making conclusions.

https://t.co/lOnuvagKZC"
2019-06-20 09:22:46+00:00,3,Twitter for iPhone,"We are trying to introduce our candidate to the Supreme Judicial Council. 

https://t.co/2ZFVtc0x6y"
2019-06-18 22:25:07+00:00,3,Twitter for iPhone,"Сегодня встретился с Чрезвычайным и Полномочным Послом РФ в Армении Сергеем Копиркиным. Говорили о заседании Межпарламентской комиссии по сотрудничеству, в которой приму участие. Я был также приглашен на международную конференцию «Развитие парламентаризма» в Москве в июле. https://t.co/IiuPRm4mvp"
2019-06-16 13:53:01+00:00,3,Twitter for iPhone,We had an interesting conversation with @markrutte Prime Minister of the #Netherlands and leader of @VVD party. https://t.co/9AC0JdwvAQ
2019-06-15 10:04:50+00:00,1,Twitter for iPhone,"Learning Authentic communication, Talent management with @VVD @VVDint #Amsterdam https://t.co/GNtcgqDliu"
2019-06-14 14:24:15+00:00,2,Twitter for iPhone,"At the meeting of the Parliamentary Assembly of @coe Judges Selection Committee.

We have a candidate for the Constitutional Court in #Armenia, now we recruit #EuropeanCourt judges for vacant posts in #Estonia and #Germany. https://t.co/jttBQs32MF"
2019-06-12 11:34:08+00:00,7,Twitter for iPhone,"Today, the Armenian people remember our National Hero, Monte! He was a symbol of unity, struggle and readiness to sacrifice himselves for the future of Armenia. Today, each of us must be such as Monte to make Armenia bright again! https://t.co/KxNoWtmEqA"
2019-06-12 09:00:49+00:00,3,Twitter for iPhone,"Поздравляю всех россиян с Днём России! Успехов, планомерного развития, новых достижений и свершений! Уверен, развитые двусторонние отношения Армении и России - залог стабильности в регионе. 🇦🇲🇷🇺#Армения #Россия @KremlinRussia"
2019-06-11 17:55:36+00:00,3,Twitter for iPhone,"On @CivilNetTV talked about the NA session on April 17, 2018, the judicial system, the #Kocharyan case, the upcoming elections in #Artsakh and other internal problems. Thank you @TatulHakobyan for this fundamental interview.

https://t.co/0fNdCVg8Za"
2019-06-11 14:40:47+00:00,3,Twitter for iPhone,"Ивана Голунова освободили! Данное решение не может не приветствоваться, так как защищены права гражданина и справедливость. Думаю, стоит также ожидать серьёзные расследования деятельности руководства силовых структур РФ.

https://t.co/JvkDRGcS5O"
2019-06-10 19:17:32+00:00,2,Twitter for iPhone,"My Facebook press conference

https://t.co/LiAAoGk25B"
2019-06-10 13:07:41+00:00,2,Twitter for iPhone,The elections in Abovyan were very tense. And now we see disappointment on the one hand &amp; euphoria on the other.The current mayor won and it is normal. Armenian citizens decided who will rule the city. Stop turning local elections into revolutioners and not-revolutioners.
2019-06-10 12:06:37+00:00,1,Twitter for iPhone,"“UK economy shrinks by four times as much as predicted as Brexit paralysis takes hold” - wrote @b_c_chapman in @Independent article. That is why I once said that #Brexit is very bad.

https://t.co/esicK7iv4W"
2019-06-09 21:58:48+00:00,1,Twitter for iPhone,Интересное и беспрецедентное событие. Солидарность ведущих российских изданий в поддержку журналиста.
2019-06-09 15:00:10+00:00,1,Twitter for iPhone,"Just read the article of @FRANCE24   As I understand #EU will face a new crisis.

https://t.co/6TRml5vIlw"
2019-06-09 04:35:23+00:00,3,Twitter Web App,"A very powerful initiative #SummitOfMinds #Armenia

https://t.co/kjfjA9rJqJ"
2019-06-09 04:30:44+00:00,3,Twitter Web App,"June 10th. 19:00. #FacebookLive. I will answer the questions from Facebook users. Please write your questions via the link below.

https://t.co/i1YlqLM0DX"
2019-06-09 04:26:55+00:00,3,Twitter Web App,Discussion on #vetting proposed by @BrightArmenia  has not received development from @armgov . Not clear who will be responsible for that. But we are sure that all discussions should take place in an atmosphere of high professionalism and cohesion. We are ready to contribute.
2019-06-08 18:49:47+00:00,4,Twitter Web App,Great! Join us!
2019-06-06 09:03:15+00:00,2,Twitter for iPhone,The committee meeting of the Parliamentary Assembly of the @coe this time was held in #Belgrade. So I also got acquainted with the work of the #SerbianParliament and compared it with our experience. https://t.co/dajh7rWL1S
2019-06-03 09:59:45+00:00,2,Twitter for iPhone,"About the necessity to revise the Procedures of the #NationalAssembly

https://t.co/XJB0AfGh8p"
2019-06-01 10:42:15+00:00,2,Twitter for iPhone,"“The children of the world are innocent, vulnerable, dependent. They are also curious, active, full of hope. Their time should be one of joy, peace, of playing, learning, growing. Their future should be shaped in harmony” @UN Children Survival, Protection, Development Declaration https://t.co/NCxwc5D5bL"
2019-05-31 21:07:58+00:00,7,Twitter for iPhone,"#Armenia is entering the stage of real dangers &amp; constitutional crisis. #President resisted the pressure, the #judiciary authority was undermined, the #legislator remained under the Super #PrimeMinister influence. Institutional development is suspended by situational decisions"
2019-05-31 13:57:14+00:00,5,Twitter for iPhone,Can you choose @armgov: big politics VS independent council of universities?
2019-05-30 11:08:58+00:00,3,Twitter for iPhone,"No taxation without representation!

https://t.co/UrSnUWgrsC"
2019-05-28 19:05:17+00:00,3,Twitter for iPhone,"One more evidence on Armenophobia in #Azerbaijan from @Independent 

https://t.co/A4cgylNXUw"
2019-05-28 18:13:25+00:00,4,Twitter for iPhone,"Dear friends from @hrw! I learned with great regret about the #RobertBernstein death! He created a unique organization for the #HumanRights protection at the global level. Sure, his work will be continued with greater efforts. My sincere condolences to the family, friends &amp; @hrw! https://t.co/F3Ul1ZXldX"
2019-05-28 16:10:42+00:00,4,Twitter for iPhone,"We have never been in the role of an observer. It was we who brought the issue of #vetting to the agenda in #Armenia. So we will be watchful to be sure that mistakes are not made during the development and implementation stages of the mechanism.

https://t.co/Zn6bzKYTeb"
2019-05-28 08:45:16+00:00,3,Twitter for iPhone,#Sardarapat https://t.co/nRduPOFDAc
2019-05-28 06:48:29+00:00,2,Twitter for iPhone,Dear fellow countrymen! Preserving and strengthening independence and statehood is a daily process to which we dedicate ourselves. And it is precisely in this that the wishes of the Armenian people are conditioned. https://t.co/IaY1KgicKo
2019-05-27 11:45:43+00:00,0,Twitter for iPhone,"Meeting with Hayk Vardanyan, head of the Armenian community of #Moldova. We discussed #Armenia-#Moldova relations, inter-parliamentary cooperation, Armenian community development. https://t.co/L3HpGRiFOS"
2019-05-27 10:17:42+00:00,2,Twitter for iPhone,"We have continued discussions about the #judiciary on @ArmPublicTV 

https://t.co/Z6wL4ASrSP"
2019-05-26 21:57:17+00:00,2,Twitter for iPhone,"We congratulate our partners @ALDEParty ! It is really a great result and opportunity to implement your vision, reform and renew #Europe!"
2019-05-26 14:51:03+00:00,4,Twitter for iPhone,"Dear @Zourabichvili_S! Congratulations to the friendly Georgian people on #IndependenceDay! For many centuries, the #Armenia-#Georgia friendship was the basis of stability and development of the region. We wish #success, #peace and #prosperity to #Georgia and Georgian people! https://t.co/7CEHEUoYfU"
2019-05-26 12:06:39+00:00,2,Twitter for iPhone,It was an excellent time and very high professional experience for us! We are looking forward to our next meeting @VVD @VVDint! #ALDE
2019-05-25 07:31:14+00:00,2,Twitter for iPhone,Thanks a lot for our partners @VVDint @VVD from @ALDEParty
2019-05-24 08:47:37+00:00,6,Twitter for iPhone,"The story of @HenrikhMkh is only the tip of the iceberg! There is a very difficult situation with the #HumanRights protection in #Azerbaijan, and the international community must talk about that. We should finally see what happens behind the beautiful screen."
2019-05-23 19:05:08+00:00,5,Twitter for iPhone,Football must be out of politics! @HenrikhMkh we are with you!
2019-05-22 14:15:05+00:00,2,Twitter for iPhone,"About the latest events in #Armenia on #Horizon #ShantTV

https://t.co/R4FVhepqTf"
2019-05-22 14:07:10+00:00,2,Twitter for iPhone,"Talk on @Arajinlratvakan about the opportunities for anti-#revolution, the vetting process, transitional #justice, the #judiciary and the Investigation Committee of the #AprilWar case.

https://t.co/APmztXwvw5"
2019-05-20 13:22:30+00:00,1,Twitter for iPhone,"On @ArmPublicTV discussing current situation in #Armenia 

https://t.co/pvL9CRhMg0"
2019-05-20 11:02:45+00:00,2,Twitter for iPhone,"Шановний Володимире Олександровичу @zeteam_official ! Вітаю Вас із офіційним призначенням на посаду Президента України. Успіхів Вам та Вашій команді у досягненні поставлених цілей. Ми впевнені, що вірмено-українські відносини стануть ще міцнішими!"
2019-05-19 22:00:26+00:00,10,Twitter for iPhone,"PM @NikolPashinyan don’t give a gift to #RobertKocharyan
Don’t block #courts
Don’t violate #HumanRightsStandarts #RuleofLaw
Clean the judiciary from #corrupt judges
We’re ready for an extraordinary #Parliament Session tomorrow.
Let’s make the #judiciary institutional #RealReform"
2019-05-17 16:11:42+00:00,3,Twitter for iPhone,"#Ruxit отменяется! У #России вновь есть право голоса в @coe!
Выход России также означал бы, что россияне больше не могут обращаться в #ЕСПЧ"
2019-05-16 07:05:49+00:00,4,Twitter for iPhone,The sitting of the @coe Parliamentary Assembly Monitoring Committee kicked off at #WinstonChurchill's office where he was ruling the #GreatBritain during the #SecondWorldWar. https://t.co/Cux6VyjtpL
2019-05-15 10:37:57+00:00,1,Twitter for iPhone,"#InternationalDayofFamilies 

#Constitution #Armenia 
Family - being the natural and basic unit of the society, the basis for the preservation and reproduction of the population, as well as motherhood and childhood — shall be under special protection and care of the State."
2019-05-14 16:18:08+00:00,5,Twitter for iPhone,#1March case is very important. But it shifts public attention from more important issues: #Economy #Governance #PoliticalSystem. This process can take up years. But are we rich enough to focus on this &amp; forget about #RealProblems? We have no time! We need to new #LifeQuality!
2019-05-13 07:39:15+00:00,1,Twitter Web App,"Recently, #media reported that the #Aragatsotn governor trod over the Russian flag. Did @armgov know about the governor's political views before &amp; how striving to have “brilliant” relations with #Russia and such a governor presence can be combined? #LilitMakunts, can you answer?"
2019-05-12 17:19:05+00:00,6,Twitter Web App,We need #peace
2019-05-10 15:20:52+00:00,2,Twitter for iPhone,Interesting discussions with #Yerevan state humanitarian college students https://t.co/F0hsdvhkku
2019-05-09 17:02:36+00:00,1,Twitter for iPhone,Great victories!
2019-05-09 17:01:28+00:00,3,Twitter for iPhone,We always remember!
2019-05-08 20:15:00+00:00,6,Twitter Web App,One #Armenia - one #Lori https://t.co/aHWTQfbPjO
2019-05-08 19:10:15+00:00,5,Twitter Web App,"Unfortunately, @fc_lori lost today in the final match. But a #bRight future is expected for our team. One #Armenia one #Lori https://t.co/Au7oReHa3r"
2019-05-06 13:00:00+00:00,1,Twitter for iPhone,"We talked with @azatutyunradio about the separation of #business &amp; #politics, the case of @SanasaryanDavit, the scandalous incident of the @EEC_EAEU session, the manipulation with the bill on procurement and other internal problems.

https://t.co/aYQMgOt0m4"
2019-05-05 19:54:18+00:00,1,Twitter for iPhone,"Грустные вести приходят сегодня из Москвы. Самолёт, совершающий экстренную посадку в Москве, загорелся. Есть погибшие. Мои соболезнования всем семьям и близким. Мы с Вами."
2019-05-05 11:23:12+00:00,1,Twitter for iPhone,"The subtext of today's events in #Armenia is the following. What was vicious in the past is now shown as good. The #revolution was not for that. However, today's #Government is not ready to change that."
2019-05-04 17:36:56+00:00,8,Twitter Web App,#NagornoKarabakh Defense Army soldier was wounded by a shot from the #Azerbaijani forces. He is now in serious condition. It completely violates the existing ceasefire agreements and the #peace spirit. #International community should condemn it precisely. #NKpeace #OSCEMinskGroup
2019-05-04 09:59:56+00:00,4,Twitter for iPhone,Great place #Armenia https://t.co/Q2RGXZfgVP
2019-05-03 13:02:24+00:00,2,Twitter for iPhone,#WorldPressFreedomDay. #FreedomOfSpeech #FreedomOfPress are fundamental #HumanRights &amp; they must be protected as the basis for #CivilSociety &amp; #Democracy. I congratulate everyone on this Day. Every #journalist must be protected. And do not forget to be responsible for every word. https://t.co/SLf0CVdxf6
2019-05-03 06:50:28+00:00,3,Twitter for iPhone,"#Attention: @NikolPashinyan should watch this #live and make sure that it is broadcasted on @ArmPublicTV news. If not, it can be fixed that @NikolPashinyan uses #state and #public resources to spread #fakes about @BrightArmenia.

https://t.co/qZtZBRUiSp"
2019-05-02 21:43:12+00:00,1,Twitter Web App,"Unfortunately, as we see, @NikolPashinyan does not want to abandon the system of super- #PrimeMinister"
2019-05-02 10:12:39+00:00,4,Twitter for iPhone,Discussing the problems of the #textile factory in #Yeghegnadzor. #NoHelp from the #Government. We need #RealChanges. https://t.co/k6UdjXc1yK
2019-05-02 10:09:29+00:00,2,Twitter for iPhone,New branch of @BrightArmenia in #Yeghegnadzor https://t.co/sYbskBIYJU
2019-05-02 08:41:20+00:00,0,Twitter for iPhone,#bRightSyunik
2019-05-01 13:18:06+00:00,5,Twitter for iPhone,Great talks with #Goris citizens https://t.co/gPH6w71r2Y
2019-04-30 17:11:28+00:00,1,Twitter for iPhone,#Syunik is #bRight
2019-04-29 14:21:11+00:00,3,Twitter for iPhone,"Great that @bbcrussian is telling about the history of the term #genocide that was coined by the Polish lawyer of Jewish origin #RafaelLemkin. #Armenian_Genocide prompted him to create this term.

https://t.co/Gz925dX6j1"
2019-04-29 09:48:49+00:00,5,Twitter for iPhone,Visit our party page @BrightArmenia https://t.co/R0XmDC9Q3m
2019-04-28 10:12:14+00:00,5,Twitter for iPhone,Meeting with @fdp leader @c_lindner #bpt19 https://t.co/hi2ME80jMD
2019-04-27 17:58:27+00:00,6,Twitter for iPhone,"Member of #Parliament from @fdp , 37-years-old #lawyer from #Brandenburg, @LindaTeuteberg was just elected as the new Secretary General of #Liberals. Herzliche Glückwünsche! #FDP #bpt19 #ALDE https://t.co/prTSUQ7OOb"
2019-04-26 14:50:07+00:00,0,Twitter for iPhone,About the problems with the use of #Armenian driving license in #Russia https://t.co/rLVIEyPoVu
2019-04-26 10:49:07+00:00,4,Twitter for iPhone,I participate on #bpt19 dedicated to the 70th anniversary of @fdp. Vielen Dank für die Einladung! https://t.co/N28DA19AXi
2019-04-26 08:22:01+00:00,1,Twitter for iPhone,Q&amp;A on actual questions of #Armenia
2019-04-25 12:06:16+00:00,0,Twitter for iPhone,"If @JoeBiden announces that he is only for one term, he will be a very strong candidate. #USA"
2019-04-25 10:27:39+00:00,3,Twitter for iPhone,"Why does #Armenia turn into a #Brazilian #soapopera? Every day, #media is trying to understand whether #Gonosales and #Rodriguez will return home, but nobody is interested in how they turned out to be abroad? Perhaps this is #sabotage of some state staff against the #revolution?"
2019-04-24 14:00:53+00:00,4,Twitter for iPhone,We will always #remember the #holy #victims and #martyrs of the #AremnianGenocide https://t.co/hs3nPXSDcv
2018-01-04 11:46:27+00:00,0,Twitter for iPhone,@amber_sate @stepangrig Thanks !!!!
2018-01-02 10:33:45+00:00,9,Twitter for iPhone,Thanks my dear friend Stepan Grigoryan @stepangrig and we stand for the same values !!! https://t.co/0OFXAvvSlR
2017-12-03 09:50:24+00:00,10,Twitter for iPhone,With ALDE Group Leader at the European Parliament @guyverhofstadt and @ManeTandilyan. Proud to attend #ALDEcongress as the head of @BrightArmenia delegation. https://t.co/2xAKvQK4yn
2017-12-01 15:32:51+00:00,12,Twitter for iPhone,#ALDEcongress with @ManeTandilyan and @hansvanbaalen: “The ALDE 2019 European elections manifesto will be one of progress and new ways” #ALDEcongress @BrightArmenia https://t.co/jKVp6oqGrr
2017-12-01 10:46:42+00:00,6,Twitter for iPhone,"“Technology is key in fighting the populist discourse, not thick policy papers. We need to make smart messages” #ALDEcongress with @ManeTandilyan https://t.co/c7Y1RYT14L"
2017-06-28 10:11:28+00:00,8,Twitter for iPhone,"Very interesting discussion about the Brexit challenge from a Scottish perspective.
#IntLeaders https://t.co/FdMgl7tUnr"
2017-05-17 19:05:44+00:00,3,Twitter Web Client,"ԱԺ-ն ուզում է լուծարել մի քանի մշտական հանձնաժողովներ. սա ունի քաղաքական նպատակներ, որպեսզի ԵԼՔ-ը չունենանա որոշակի լծակներ #Armenia"
2017-04-03 01:23:39+00:00,5,Twitter Web Client,Տեղամասերից քվեարկության ամենահավաստի արդյունքներին ծանոթանալու համար հետևե՛ք ԵԼՔ-ի պաշտոնական էջին Facebook-ում՝ https://t.co/4256XP3lAQ
2017-04-03 01:18:55+00:00,5,Twitter Web Client,"#armvote17 For the most credible and accurate results from the polling stations follow the updates on our FB page:  
https://t.co/4256XP3lAQ"
2017-04-02 22:58:10+00:00,3,Twitter Web Client,Amazing results from Vanatur! YELQ bloc defeats all other parties with huge difference! #ArmVote17 @CitizenObserve1 @azatutyunradio https://t.co/RPiySmxN2X
2017-04-02 18:52:41+00:00,7,Twitter Web Client,Results from Village Gugarq - YELQ bloc is on the 3rd place with 110 votes #armvote17 #armenia https://t.co/rqChap7eyp
2017-04-02 18:10:30+00:00,0,Twitter Web Client,Astonishing 1918 violations are registered by @CitizenObserve1 during #armvote17! Welcome 2 more secure and progressing Armenia of Rep Party
2017-04-02 17:35:45+00:00,3,Twitter Web Client,Great and thanks to @Hromadske for sharing news on #Armenia &amp; #armvote17 with the audience in #Ukraine - ready to share our thoughts as well https://t.co/nq6iL23Ycu
2017-04-02 17:10:24+00:00,1,Twitter Web Client,"Ըստ ԿԸՀ, ՀՀ խորհրդարանական ընտորություններին մասնակցել է ընտրողների 60,86%-ը #armvote17"
2017-04-02 17:10:00+00:00,4,Twitter Web Client,"The turnout at Armenia's Parliamentary Elections 2017 is 60,86%, according to the Central Electoral Commission #armvote17"
2017-04-02 17:09:43+00:00,3,Twitter Web Client,"@Richard_RSC @nikolpashinyan We believe it is much more higher than 10% - #Armenia needs a real opposition, ready for changes and we are at place for it! #armvote17"
2017-04-02 16:05:08+00:00,1,Twitter Web Client,33/15 - ՀՀԿ-ի վստահված անձը ստուգում էր բոլորի քվեարկությունները՝ ՀՀԿ-ին քվեարկած ընտրողներին թողնում էր ծրարը գցել քվեատուփի մեջ #armvote17
2017-04-02 16:02:33+00:00,3,Twitter Web Client,"At polling stations 17/03, 17/04, 17/05  (#Ashtarak) the electricity has been off for a while and no measure were taken for while #armvote17 https://t.co/c6RUc4RnZh"
2017-04-02 16:01:14+00:00,3,Twitter Web Client,"17/03, 17/04, 17/05 (Թիվ 7 ընտրատարածք, Արագածոտն, Աշտարակ) ընտրատեղամասերը հոսանքազրկվել են։ #armvote17"
2017-04-02 15:35:42+00:00,2,Twitter Web Client,Կրկին Մալաթիա - 7/49 ընտրատեղամասի հանձ. քարտ. հրաժարվում է կազմել արձանագրություն -քվեաթերթիկներով արկղը դուրս են տարել տարածքից #armvote17
2017-04-02 15:31:17+00:00,1,Twitter Web Client,"9/16 polling station Republican Party representative L. Minasyan guided voters and make reminding calls to them, oversight voting #armvote17 https://t.co/qMzvkrKcYS"
2017-04-02 12:39:55+00:00,0,Twitter Web Client,"@stepangrig @Hromadske @EU_Armenia @BBCWorld @AFP @stepangrig, are they really working? We have hardship in accessing them all the time! #armvote17"
2017-04-02 12:39:10+00:00,5,Twitter Web Client,"At polling station 24/01 (Gugarq) voters are coming out of the voting boots, ballots are not in envelops-open voting at place #armvote17 https://t.co/BCYTc9S7xJ"
2017-04-02 12:35:48+00:00,2,Twitter Web Client,Total inaction by the police at 8/01 polling station #armvote17 https://t.co/cc7oiR7HKO
2017-04-02 12:20:21+00:00,1,Twitter Web Client,"7/49 տեղամաս հանձնաժողովի քարտուղարը հրաժարվում է կազմել արձանագրություն, որ հավելյալ քվեաթերթիկներով պարկը դուրս է եկել տարածքից #armvote17"
2017-04-02 12:17:40+00:00,2,Twitter Web Client,"25/11 Ընտրատեղամասում (թիվ 9 ընտրատարածք, Լոռու մարզ, Կաթնառատ)անհետացել է կնիքը։ Վստահված անձի պահանջով ոստիակնություն են կանչել #armvote17"
2017-04-02 12:14:13+00:00,1,Twitter Web Client,3/11 ընտրատեղամաս - մարդկանց ուղղորդում է տեղի ունենում` մեկը մյուսին օգնելու պատրվակով արդեն բավականին մեծ թվով մարդ է կուտակվել #armvote17 https://t.co/9G0TxWsRsV
2017-04-02 12:11:01+00:00,0,Twitter Web Client,34/23 ընտրատեղամասում քվեախցիկների հետևում տեղադրված են չօգտ. քվեաթերթիկների արկղերը: Ընտրողները արկղից փնտրում քվեաթերթիկներ #armvote17 https://t.co/08jyv6oQFn
2017-04-02 11:50:40+00:00,2,Twitter Web Client,«Ելք» դաշինքի վստահված անձ Խուրշուդյանին հեռացրել են ընտրատարածքից քաշքուկից հետո https://t.co/30uuihhsUf #armvote17 @CitizenObserve1 https://t.co/J8z1kKs6IV
2017-04-02 11:13:03+00:00,6,Twitter Web Client,"Dear @GoldenTent, @reporterarm, @CivilNetTV, @azatutyunradio, @CitizenObserve1 - I will be happy 4 your posts/retweets on #armvote17"
2017-04-02 11:08:20+00:00,0,Twitter Web Client,Polling st. 23/36 (#Vanadzor) reprs. of YELQ bloc was pulled out of station by vote of local electoral com. -no decision is given #armvote17 https://t.co/smZjnd9LLq
2017-04-02 10:54:51+00:00,11,Twitter Web Client,"Dear friends, me and my media team start to post here most recent updates that we have in our hands over violations/misconducts #armvote17"
